seqname,tax_id
4453743,g__Chryseobacterium
88328,c__Clostridia
526267,o__CFB-26
338621,f__Clostridiaceae
177690,f__Methylobacteriaceae
160441,o__SB-45
177697,f__Ruminococcaceae
177694,f__Lachnospiraceae
177695,f__Ruminococcaceae
373485,g__Burkholderia
689489,f__Dehalococcoidaceae
277942,g__Brumimicrobium
4470246,g__Leptotrichia
184318,o__Clostridiales
1068847,f__Chitinophagaceae
224506,c__Deltaproteobacteria
646297,g__Candidatus_Portiera
3462066,f__Desulfobacteraceae
4468432,o__Ellin6067
184314,f__Ruminococcaceae
144247,o__Clostridiales
271356,o__RF39
818667,f__Rhodobacteraceae
241712,f__Anaerobrancaceae
818665,g__Rubrobacter
241710,c__EC214
611914,f__Lachnospiraceae
241718,o__Solibacterales
593463,o__Bacteroidales
818668,g__Psychrilyobacter
4342790,o__Bacteroidales
310430,g__Buchnera
4342796,f__SHA-31
1884558,f__NB1-i
4342799,c__OS-K
833419,f__SAR324
452823,g__Lactobacillus
565165,c__ABY1
4483137,f__SBYG_4172
1111421,o__Rhodospirillales
361679,o__Clostridiales
86315,g__Prevotella
172586,f__Enterobacteriaceae
361234,g__Geothrix
866255,f__Flavobacteriaceae
1118819,o__Rhizobiales
177037,g__Blautia
559728,g__BSV43
690867,o__Sphingomonadales
816515,o__Kiloniellales
177031,o__Clostridiales
277120,f__S24-7
559721,g__Propionispora
277125,c__Gammaproteobacteria
559727,o__GMD14H09
277127,o__[Entotheonellales]
177039,o__Clostridiales
532735,o__GIF9
4391823,c__Alphaproteobacteria
832374,g__Arctic95A-2
813975,g__Ruminococcus
4391820,o__PeHg47
310215,o__Bacteroidales
310214,g__Prevotella
185046,f__Ruminococcaceae
235423,f__Cryomorphaceae
816518,f__Phormidiaceae
185042,g__Oscillospira
337013,o__Clostridiales
235424,g__Clostridium
4432952,f__Lachnospiraceae
3369729,f__Rhodospirillaceae
4471195,c__Deltaproteobacteria
4471194,g__Candidatus_Entotheonella
247920,p__Acidobacteria
4471196,o__Solibacterales
3369303,f__[Mogibacteriaceae]
4299328,g__Vibrio
4471198,c__Ellin6529
4426289,f__Patulibacteraceae
3435411,f__Gomphosphaeriaceae
4420875,g__Dialister
904345,f__Neisseriaceae
240045,f__Haliangiaceae
240047,s__meridiei
2920448,c__Deltaproteobacteria
2920449,c__Deltaproteobacteria
13375,g__Corynebacterium
13374,g__Corynebacterium
567340,o__CV90
362371,o__Clostridiales
836983,f__Pelagibacteraceae
1885208,o__SBla14
341035,g__Bacillus
4397479,g__Deinococcus
3959282,f__Desulfobulbaceae
140377,f__OM60
755453,g__E8
3208272,o__Bacteroidales
4319940,g__Odoribacter
805245,c__Pla3
824641,c__WCHB1-64
805243,c__SHA-114
805242,o__HA64
824645,o__iii1-15
567349,g__Pelotomaculum
256227,g__DA101
328675,f__Pelagibacteraceae
582391,o__iii1-15
328671,f__Ruminococcaceae
888238,c__0319-6E2
3349141,g__Parabacteroides
3349140,g__Parabacteroides
354600,f__Legionellaceae
1108345,f__OM60
415315,g__Collinsella
4460852,c__ZB2
4460853,s__fascians
4460851,f__Coxiellaceae
236197,f__Comamonadaceae
4460857,f__Syntrophobacteraceae
4460854,g__Shewanella
236194,o__Chroococcales
4403262,s__acnes
4403263,f__Rhodobacteraceae
4403260,o__PeHg47
4403261,o__PeHg47
4403266,o__Rhizobiales
4403267,o__Rhizobiales
139704,g__Flavobacterium
4448785,g__Pelosinus
4448786,g__Exiguobacterium
512628,f__Pirellulaceae
512629,g__Salinicoccus
203515,f__[Methanomassiliicoccaceae]
203513,c__Chloroplast
4448789,p__OP11
4399405,o__B110
574321,g__Dechloromonas
836325,o__RF39
3562528,s__trehalosi
4399401,c__Anaerolineae
836320,c__TM7-1
2686369,g__[Ruminococcus]
325796,f__FFCH4570
4431608,s__brevis
325795,c__Alphaproteobacteria
325793,f__[Mogibacteriaceae]
1753087,f__ANME-2D
760733,f__Syntrophobacteraceae
1134310,f__Phyllobacteriaceae
4323811,s__kestanbolensis
1753083,g__Methanococcoides
1753082,f__ANME-2a-2b
1753080,g__Methanococcoides
4330522,g__GBI-58
584949,s__dolichum
546188,o__MSB-5B5
363429,f__Ignavibacteriaceae
584942,o__GCA004
546186,g__Arcobacter
546187,f__Rhodobacteraceae
584947,f__Sphingomonadaceae
1137658,o__MBA08
360995,f__Ruminococcaceae
199824,c__OP11-1
3732408,g__Lactobacillus
2107282,f__Hyphomicrobiaceae
44184,f__Ruminococcaceae
701743,o__iii1-15
804199,g__Desulfotomaculum
257576,o__Sediment-1
877500,g__Streptococcus
4434383,o__GMD14H09
1141175,o__iii1-15
3862431,o__IF025
786400,f__Comamonadaceae
1109141,f__Nocardioidaceae
583448,g__Corynebacterium
513398,g__Segetibacter
661758,g__Treponema
826648,f__Pelagibacteraceae
4366242,g__Bacillus
826647,o__WD2101
826640,f__Dehalococcoidaceae
255595,f__Spirochaetaceae
826642,o__GCA004
255597,g__Geobacter
252069,o__Bacteroidales
1108431,f__Ellin515
40351,o__Sphingobacteriales
774392,o__Lentisphaerales
1108437,g__Actinomyces
771746,o__MSBL9
252063,g__Demequina
3310572,g__Tenacibaculum
156865,f__Halomonadaceae
4029144,o__YS2
312232,f__Ruminococcaceae
305924,o__Clostridiales
305923,g__Bacillus
694410,f__Rhodobacteraceae
305920,g__Coprococcus
4397471,f__Enterobacteriaceae
541860,g__Sporotomaculum
353713,f__Rhodobacteraceae
573671,c__WCHB1-64
353711,o__Clostridiales
4477200,o__Stramenopiles
735087,f__Cytophagaceae
353716,f__WCHB1-25
28009,f__Verrucomicrobiaceae
322226,f__Rhodospirillaceae
556577,o__Oceanospirillales
322223,f__Rikenellaceae
4477750,o__WCHB1-41
3104855,s__fragilis
4380383,f__Syntrophaceae
1142215,s__luteolus
4380385,g__LCP-6
4380384,p__GOUTA4
4320547,g__Neisseria
4380386,p__Actinobacteria
788032,f__Chromatiaceae
4377233,g__Candidatus_Xiphinematobacter
723019,c__Thermoprotei
1108618,g__SJA-88
267608,g__Caldicoprobacter
267605,f__Lachnospiraceae
267607,o__Chromatiales
4444927,g__Arcobacter
2783974,c__Deltaproteobacteria
350255,f__Veillonellaceae
350254,o__Clostridiales
3537665,f__Ectothiorhodospiraceae
849612,f__TK06
731493,o__Clostridiales
3537663,c__Gammaproteobacteria
779627,g__Paenibacillus
291494,o__Clostridiales
4327003,p__WPS-2
291496,f__Lachnospiraceae
291491,o__Clostridiales
291490,g__Prevotella
291493,f__Lachnospiraceae
254888,f__Comamonadaceae
254880,f__Saprospiraceae
625054,g__Hylemonella
625052,f__Pirellulaceae
314162,f__Coxiellaceae
4296846,f__Ectothiorhodospiraceae
4296844,o__Sva0725
4296845,f__Pirellulaceae
1107608,o__Myxococcales
540119,o__MSBL9
4352392,c__SC3
4296848,f__Xenococcaceae
4296849,p__PAUC34f
577001,f__[Weeksellaceae]
541244,g__RFN20
258280,o__Clostridiales
319175,g__Cryomorpha
262387,g__Prevotella
319170,o__Sva0725
262384,f__Coriobacteriaceae
882422,g__HB118
319179,o__GCA004
311761,f__Clostridiaceae
311763,o__32-20
311764,f__Ruminococcaceae
311765,s__ferrodiazotrophum
311767,f__Rhodobacteraceae
569237,g__CF231
819144,c__Gammaproteobacteria
104730,g__Methanosaeta
4421398,o__GW-22
2128,g__Prevotella
352049,o__Clostridiales
4474226,o__MIZ46
1147186,o__Legionellales
1147181,g__WCHB1-05
1147180,g__Bdellovibrio
301136,f__Lachnospiraceae
2607881,o__SB-45
301131,s__tsutsugamushi
729473,p__TM7
544746,o__Clostridiales
544745,g__Nitrosopumilus
340016,f__Pelagibacteraceae
340011,f__Flavobacteriaceae
161090,o__Acidimicrobiales
161094,g__Desulfocapsa
295986,f__Erysipelotrichaceae
519398,f__Lachnospiraceae
348227,f__Lachnospiraceae
1061691,c__Alphaproteobacteria
579431,f__Lachnospiraceae
907206,g__Sphingomonas
297437,f__Ruminococcaceae
631674,g__Hydrogenophaga
297438,o__Clostridiales
3166434,c__SAR202
4459468,f__Desulfobulbaceae
191241,f__Ruminococcaceae
766305,o__E2
766306,f__Comamonadaceae
259154,f__Lachnospiraceae
259155,f__PRR-10
259157,g__Streptomyces
259150,g__Lactobacillus
576755,g__Treponema
576756,g__Prevotella
350193,f__[Mogibacteriaceae]
576759,g__Sphingomonas
259158,o__Clostridiales
210026,c__S085
210024,c__Alphaproteobacteria
535618,p__OD1
508788,f__Ruminococcaceae
4440335,f__Christensenellaceae
664476,f__Acetobacteraceae
664473,g__Dokdonella
149317,o__Stramenopiles
105113,g__Candidatus_Nitrososphaera
706290,f__Syntrophobacteraceae
307781,g__Ruminococcus
307783,g__Leptolyngbya
197307,f__Lachnospiraceae
309328,c__ODP123
4339431,f__Desulfarculaceae
153998,o__Acidimicrobiales
16477,f__Lachnospiraceae
335943,c__Alphaproteobacteria
335941,g__Bulleidia
299270,f__RFP12
676422,f__Thermomonosporaceae
109841,f__Ruminococcaceae
9475,s__scotiae
784476,c__WCHB1-64
737649,f__ACK-M1
61974,g__Gillisia
2052447,f__Pirellulaceae
348487,f__Ruminococcaceae
566586,g__Treponema
302446,f__Anaeroplasmataceae
737645,o__Rhizobiales
532398,s__caseolyticus
4391805,c__Alphaproteobacteria
535173,o__RB41
341765,g__Ruminococcus
341766,o__Clostridiales
4451675,o__DS-18
685193,f__Isosphaeraceae
4451670,f__Rhodothermaceae
4395306,f__Pirellulaceae
4299611,f__Desulfobacteraceae
199077,g__Coprococcus
154415,g__Anaeromyxobacter
879327,f__Lachnospiraceae
154412,c__Deltaproteobacteria
2865613,p__FBP
4266249,g__Microcoleus
578749,c__Gemm-4
303444,g__Dorea
105678,f__Legionellaceae
2955092,p__NKB19
4457394,c__Alphaproteobacteria
4440597,g__Gelidibacter
294169,o__Clostridiales
294166,f__RFP12
305143,f__S24-7
190595,o__Clostridiales
211378,f__S24-7
1127928,g__Hahella
808503,g__Acaryochloris
808501,g__Sphingobacterium
1142462,o__iii1-15
192578,o__SHA-20
534568,f__Coxiellaceae
534564,f__Sphingobacteriaceae
765455,f__Saprospiraceae
4365756,g__Streptococcus
2794,o__MSBL9
534562,s__lacunarum
110696,c__ABY1
1952427,g__Streptococcus
268765,f__Ruminococcaceae
268764,g__Desulfobacca
962942,g__Flavobacterium
4227572,c__Gemmatimonadetes
996483,f__Chitinophagaceae
4358079,c__OP11-3
996487,s__epidermidis
268769,g__Prevotella
4340247,s__tannerae
570341,o__Clostridiales
1959369,g__Luteimonas
570344,o__Rickettsiales
1025313,f__[Chthoniobacteraceae]
113750,g__Sulfurimonas
254054,o__B10
254053,g__Lactobacillus
254051,g__pMC1A4
1138370,g__Chitinophaga
4327871,o__CCM11a
679395,p__Acidobacteria
4368981,c__OP11-1
112408,c__Thermoprotei
659070,g__Halolamina
4481122,f__Desulfobacteraceae
112402,s__autotrophicuse1
817642,f__Xenococcaceae
659078,g__Flectobacillus
222022,o__SC-I-84
62668,o__WCHB1-02
1113786,o__Thiobacterales
62663,o__Z20
73282,g__Roseiflexus
62665,o__WCHB1-41
62664,o__LD1-PB3
20438,g__Lactococcus
20439,f__Lachnospiraceae
301253,s__copri
347358,f__Ruminococcaceae
2254001,f__Lachnospiraceae
762100,f__At425_EubF1
278319,c__OS-L
239500,f__Chitinophagaceae
1123543,s__pertinax
167386,f__Lachnospiraceae
607009,o__Ellin6513
607006,o__RB41
4308690,f__Helicobacteraceae
710752,o__Clostridiales
614329,p__OD1
850562,s__shigelloides
4457086,c__BD1-5
4457085,c__BD1-5
196508,g__Dorea
109554,g__Epulopiscium
109556,g__Caminicella
825427,g__Scytonema
91266,g__Trichococcus
1139424,c__EC1113
528533,g__A55_D21
4336728,g__Roseburia
291823,f__Lachnospiraceae
560320,c__PBS-25
291828,f__Ruminococcaceae
560327,f__Porphyromonadaceae
560324,c__Deltaproteobacteria
560325,f__Ruminococcaceae
1040009,g__Streptococcus
4416798,o__Sva0725
563668,g__Clostridium
4416797,g__LCP-6
847429,f__Acetobacteraceae
1108851,f__Dehalococcoidaceae
361764,o__iii1-15
847427,g__Odoribacter
2223970,g__Bacteroides
180640,o__Clostridiales
957846,f__Bacillaceae
2223978,f__Ruminococcaceae
340852,f__Lachnospiraceae
147786,f__Marine_group_II
188410,f__S24-7
511480,f__Rhodospirillaceae
330464,f__Ulvophyceae
1931714,o__HMMVPog-54
4397783,o__Sediment-1
330469,f__Ruminococcaceae
114804,f__[Mogibacteriaceae]
114806,f__p-2534-18B5
4397786,g__Sulfurimonas
1124808,s__popoffii
111324,c__Alphaproteobacteria
111325,o__Clostridiales
1122255,o__BA021
1122256,f__Halomonadaceae
144253,o__Sediment-1
1106631,o__BD7-3
144258,f__Rikenellaceae
4345360,g__Asteroleplasma
136682,g__Brevibacillus
77390,f__Acidobacteriaceae
77398,s__amylolyticus
189482,g__Lactobacillus
187341,f__S24-7
145786,f__Koribacteraceae
209613,c__Gemm-1
187349,f__Flavobacteriaceae
209617,g__Hymenobacter
356027,f__Gaiellaceae
4157176,f__Desulfobacteraceae
3118815,o__BD7-3
815248,c__TM7-1
356028,f__Coriobacteriaceae
182489,o__Rhizobiales
538642,o__Alteromonadales
4478401,o__GW-22
111925,g__Rhodoplanes
313854,g__Ruminococcus
3988893,g__Treponema
761462,o__Bacteroidales
313852,g__Bdellovibrio
714724,s__lacisalsie1
1041758,f__Moraxellaceae
555445,s__fimetarium
2721290,f__Phycisphaeraceae
4089776,g__Dorea
2827695,f__Hyphomonadaceae
2827694,o__Kiloniellales
2827692,f__Verrucomicrobiaceae
330287,f__Ruminococcaceae
330285,f__Ruminococcaceae
110059,o__Clostridiales
4089774,f__Lachnospiraceae
330280,o__IIb
144495,g__Treponema
113365,f__Haliangiaceae
181596,c__Flavobacteriia
181597,o__Clostridiales
181593,o__WD2101
3984,g__Treponema
4383739,c__Verruco-5
3146787,f__Comamonadaceae
281512,f__Flammeovirgaceae
145127,f__Coriobacteriaceae
3702906,s__gnavus
838257,f__AEGEAN_185
4396073,g__Dorea
101177,c__SAR202
2768026,f__Isosphaeraceae
101175,f__Rhodobacteraceae
4332225,f__Desulfohalobiaceae
1113510,g__Treponema
1054451,s__aureus
696769,f__MSP41
821802,g__Bdellovibrio
612580,o__RB41
51677,o__Clostridiales
683188,f__Chamaesiphonaceae
246509,o__OPB54
246508,f__Halobacteriaceae
347088,o__Clostridiales
1937180,g__Fusobacterium
246503,f__Syntrophobacteraceae
2690238,f__Rhodobacteraceae
515896,f__Bacteriovoracaceae
1114069,o__Thiobacterales
574160,c__Betaproteobacteria
439908,g__Staphylococcus
3052309,g__Marinobacter
4147295,g__HTCC2207
253529,g__Coprothermobacter
83531,g__Rhodoplanes
3432758,c__OPB50
205615,o__Clostridiales
205613,g__Coprococcus
3797933,f__Lachnospiraceae
134513,f__Dehalococcoidaceae
134517,o__Clostridiales
1542689,o__envOPS12
604966,g__Lactobacillus
4419214,o__Myxococcales
36221,f__Coxiellaceae
328307,f__0319-6A21
691684,f__OM60
4396699,c__ZB2
520369,g__Clostridium
531260,f__Lachnospiraceae
351927,f__Ruminococcaceae
1679581,g__Treponema
1679580,g__Treponema
321427,g__Rhodobium
4411040,g__Pseudomonas
159551,f__Thiotrichaceae
337102,f__Caldilineaceae
4395526,f__Desulfobacteraceae
1814180,g__Staphylococcus
4395524,s__kestanbolensis
678259,c__Gemm-1
629567,c__SAR202
715430,o__Rickettsiales
4394695,f__Comamonadaceae
274374,o__Clostridiales
850971,g__Amycolatopsis
330193,f__Ruminococcaceae
4245791,c__Opitutae
4245797,o__PeHg47
4415325,o__WCHB1-15
727507,f__Lachnospiraceae
137893,g__Geobacter
4415327,k__Bacteria
336281,g__Sutterella
4172519,f__Saprospiraceae
4172517,f__Spirochaetaceae
560016,o__HOC36
1102642,o__Solibacterales
336289,o__Euglenozoa
251344,o__DS-18
4422727,f__Lachnospiraceae
4437309,o__Streptophyta
3430935,s__prausnitzii
2603691,g__Facklamia
4467403,f__Christensenellaceae
324850,f__Ruminococcaceae
4332496,o__Methanocellales
584356,o__Bacteroidales
233383,f__Pseudoalteromonadaceae
837890,f__Flammeovirgaceae
1548682,o__Phycisphaerales
15740,s__leachii
615875,f__Heliobacteriaceae
132912,k__Bacteria
226009,c__SJA-4
3208174,f__Caldilineaceae
1115911,f__Helicobacteraceae
176008,g__Blautia
342450,o__BD7-3
553063,g__Sedimentibacter
4449011,g__Paenisporosarcina
2049243,s__kestanbolensis
4412538,o__Desulfovibrionales
316539,f__Ruminococcaceae
508842,f__Lachnospiraceae
4469043,f__R4-41B
644264,g__Haloquadratum
275424,f__Halobacteriaceae
814384,k__Bacteria
275423,g__Oscillospira
699686,s__uzonensis
202153,p__OD1
1148342,g__Hylemonella
1148343,g__Gemmata
1148341,f__Cytophagaceae
4367026,f__Thermovirgaceae
1148345,g__Ramlibacter
590870,f__Gemmataceae
685724,o__YJF2-48
1147861,g__Thiobacillus
4191514,f__JTB38
590874,o__Bacteroidales
335505,f__Pelagibacteraceae
529506,f__Lachnospiraceae
3337006,c__S085
3337005,c__SAR202
4344614,f__Koribacteraceae
4344613,o__Solibacterales
3337002,f__JTB38
788544,f__0319-6A21
208739,s__prausnitzii
788548,f__SB-1
837304,o__Pasteurellales
292192,g__Prevotella
4380419,o__PHOS-HD29
585525,f__Rhodospirillaceae
1012112,f__Solirubrobacteraceae
585529,f__Gaiellaceae
4380413,s__haliotise1
232658,f__Ruminococcaceae
748715,g__Desulfonatronum
4380416,g__Hydrocarboniphaga
1889556,s__uniformis
171559,g__Bacteroides
525458,o__Clostridiales
917092,f__Patulibacteraceae
4382812,f__Rhodobacteraceae
274550,f__Syntrophaceae
4382819,g__Sulfurimonas
1123395,g__Cellulosimicrobium
4333178,g__Tenacibaculum
4333177,f__Flavobacteriaceae
4333173,g__Natronobacillus
3486589,f__Rhodobacteraceae
190380,g__Oscillospira
1121736,f__Nocardioidaceae
1969125,o__[Entotheonellales]
2961407,f__[Weeksellaceae]
541074,f__Coriobacteriaceae
267966,g__BD2-6
549523,s__mobilis
681113,f__Coxiellaceae
681114,f__Chitinophagaceae
159208,g__Halochromatium
1116266,g__Inquilinus
47356,f__Chitinophagaceae
1131961,o__MBA08
1131964,g__Thauera
15076,g__Aerococcus
4421402,o__PeHg47
4465601,c__Betaproteobacteria
1110635,o__Bacteroidales
838685,g__Oscillospira
2103567,o__AKAU3564
4417850,c__SL56
4418586,o__Clostridiales
4417858,f__Helicobacteraceae
783451,f__Acetobacteraceae
687131,f__Dehalococcoidaceae
4361074,f__Acetobacteraceae
276195,o__Clostridiales
276193,o__Clostridiales
276190,o__Clostridiales
812719,g__Lactobacillus
156304,g__Caloramator
795823,f__kpj58rc
812714,f__Sphingomonadaceae
4378838,o__Bacteroidales
949863,g__Lactobacillus
298937,g__Sarcina
333495,f__Comamonadaceae
4373778,g__HTCC2207
279215,f__Nitrospiraceae
4382406,g__Bacillus
4372421,f__Oxalobacteraceae
74832,g__Devosia
680644,o__Myxococcales
4372422,p__Chlorobi
4300960,g__Fusibacter
363887,g__Bacteroides
198502,s__copri
984572,g__Streptococcus
42458,f__Ruminococcaceae
576229,f__Flammeovirgaceae
241694,f__Peptococcaceae
627642,o__BD7-3
512982,o__S0208
576220,g__Propionicimonas
576221,f__S24-7
512989,o__GN03
249066,o__FAC88
4312742,o__Bacteroidales
4339146,g__Paenibacillus
4312740,o__Clostridiales
3595439,f__OM60
831305,g__T78
831301,f__Erysipelotrichaceae
249068,g__Pilimelia
4062895,f__Acidobacteriaceae
153608,f__Koribacteraceae
378660,s__kroppenstedtii
1111586,g__Tepidimicrobium
1111584,c__ML635J-21
1111582,g__Enterococcus
1111580,f__Ruminococcaceae
239506,g__Prevotella
348973,o__Rhodophyta
3180036,o__SB-45
799922,c__OP11-4
4306149,o__Myxococcales
813445,g__Spirosoma
813442,o__FAC88
358343,g__Streptococcus
4472321,g__Clostridium
4370483,g__Exiguobacterium
154380,c__WCHB1-64
4404010,f__SB-1
4404012,o__iii1-15
4404013,o__SJA-22
510162,g__Oscillospira
366237,g__Blautia
494148,f__Paenibacillaceae
200141,c__GKS2-174
190028,o__Clostridiales
4471435,g__Sporolactobacillus
4403542,s__turicensise2
554574,g__Serratia
324326,g__Oscillospira
4342133,c__OPB56
1654480,g__Ruminococcus
324322,f__Ruminococcaceae
4440860,g__Cryocola
324328,f__Ruminococcaceae
547544,f__Gaiellaceae
1124456,o__Kiloniellales
4463601,o__SC-I-84
4463604,g__Sedimentibacter
4476780,f__Rikenellaceae
4476787,o__SHUX583
4343564,f__Dehalococcoidaceae
515662,g__Anaerococcus
4343561,f__Dehalococcoidaceae
4343563,o__SB-34
2355240,k__Bacteria
1136403,g__Clostridium
160098,g__Arcobacter
936486,g__Finegoldia
514137,g__[Prevotella]
4345165,c__SM2F11
4389957,p__PAUC34f
4429031,f__Peptostreptococcaceae
4346717,f__Spirochaetaceae
279122,g__Phormidium
561587,g__Clostridium
501641,p__FBP
2174308,f__Chitinophagaceae
279120,g__Archaeoglobus
709895,o__Thiotrichales
4432238,o__Clostridiales
4302414,f__Rhodospirillaceae
4302413,f__Ignavibacteriaceae
983033,f__Lachnospiraceae
4302411,f__Sinobacteraceae
827415,f__Pelagibacteraceae
2942989,p__KSB3
827418,g__Salinibacter
367391,f__Erythrobacteraceae
255657,s__salaria
1131185,s__marinae3
1131186,p__Bacteroidetes
830893,f__Phyllobacteriaceae
1131182,o__Phycisphaerales
4434227,g__Crenothrix
3237710,o__R76-B128
175795,f__Ruminococcaceae
561452,f__Gaiellaceae
175798,o__Clostridiales
180119,f__Lachnospiraceae
557004,o__SSS58A
338348,g__Oscillospira
557001,f__Rhodospirillaceae
557002,f__Chitinophagaceae
252920,c__MCG
252922,f__Desulfobacteraceae
883057,g__Demequina
451273,f__S24-7
304950,c__Gemm-2
865077,f__Halomonadaceae
2035238,s__ruralis
820191,o__iii1-15
351000,g__Butyrivibrio
351003,f__Chitinophagaceae
4445991,f__Rhodocyclaceae
351005,f__Ruminococcaceae
4445994,o__Flavobacteriales
4363006,f__Halobacteriaceae
351008,p__Cyanobacteria
169112,o__MVS-40
290641,o__Rickettsiales
1105643,c__OS-L
290647,f__Clostridiaceae
290645,f__Ruminococcaceae
1076413,g__[Prevotella]
2398623,s__sticklandii
805785,f__Halomonadaceae
805782,g__Thalassomonas
178217,f__Ruminococcaceae
112763,f__Rhodospirillaceae
178213,s__ruminis
178211,g__[Ruminococcus]
189911,o__Clostridiales
4215776,g__Staphylococcus
4335335,o__iii1-15
955932,o__Bacteroidales
288265,g__Prevotella
142305,g__Treponema
540095,f__Caldithrixaceae
136895,o__Ucn15732
287863,g__Dialister
529972,o__CV90
95300,g__Clostridium
3588867,o__Clostridiales
142309,g__Planomicrobium
298050,g__Megasphaera
365536,g__Oscillospira
1119053,g__Azorhizophilus
221209,f__Oceanospirillaceae
1123351,f__[Entotheonellaceae]
312372,o__Bacteroidales
312373,g__Prevotella
307217,g__Dorea
312378,o__FAC88
706705,o__Acidimicrobiales
353696,f__Christensenellaceae
353695,g__Leptolyngbya
2659543,c__NPL-UPA2
307129,f__HTCC2188
336276,o__Clostridiales
4354571,f__Xenococcaceae
711998,f__Rhodobacteraceae
4354577,f__Peptostreptococcaceae
189215,f__S24-7
52379,g__Anaerovorax
1135983,f__Acidobacteriaceae
189476,o__Clostridiales
115234,f__Oceanospirillaceae
4303439,f__Pelagibacteraceae
545781,g__Geobacter
119680,c__MCG
545782,g__Gemmata
291510,g__Lactococcus
1107691,f__Desulfobulbaceae
291512,g__Coprococcus
6092,g__Wolbachia
804438,c__SAW1_B44
